"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id_clean","symbol","entrez","log2FoldChange_raw","symbol_for_plot"
"ENSG00000158286.12",65.6152687370093,1.34132541823997,0.361779314593762,4.10057246460616,4.12129353930841e-05,0.000162510824895915,"ENSG00000158286","RNF207","388591",1.48350229568727,"RNF207"
"ENSG00000156414.18",6.2734626562437,3.75355818388481,1.02332273751154,4.07989700647293,4.50556589789383e-05,0.000176139280988494,"ENSG00000156414","TDRD9","122402",4.175051373429,"TDRD9"
"ENSG00000281404.1",52.6395508341406,1.02619149546902,0.272014251166425,4.07087109701898,4.68376630149056e-05,0.000182463600855086,"ENSG00000281404","LINC01176","100506516",1.10733495305066,"LINC01176"
"ENSG00000241912.1",6.41983624412994,3.37959891000421,0.935466696514552,4.05075234664805,5.10532189043996e-05,0.000197543611227736,"ENSG00000241912",NA,NA,3.78934391611742,"ENSG00000241912"
"ENSG00000188674.10",11.5127754446836,2.13015060566605,0.603592594443996,4.04791635298707,5.16756061001925e-05,0.000199734421838326,"ENSG00000188674","C2orf80","389073",2.44329233359175,"C2orf80"
"ENSG00000121900.18",50.4789105480469,1.40866499395805,0.386490853431579,4.04442783084902,5.24510618272801e-05,0.000202379563785155,"ENSG00000121900","TMEM54","113452",1.56313436398727,"TMEM54"
"ENSG00000105894.11",242.230868814702,1.05615120813326,0.283103092603394,4.03928855071841,5.36135759469737e-05,0.000206372205269572,"ENSG00000105894","PTN","5764",1.14353508062586,"PTN"
"ENSG00000206344.7",41.3115883099402,1.13399586288441,0.306448050990611,4.03538584157649,5.45126398023196e-05,0.000209742072865734,"ENSG00000206344","HCG27","253018",1.23663612614622,"HCG27"
"ENSG00000184307.14",43.210005961146,1.01875138406676,0.273971652641537,4.01836986344814,5.86021600216184e-05,0.000224504761350335,"ENSG00000184307","ZDHHC23","254887",1.10091943241383,"ZDHHC23"
"ENSG00000184979.9",872.607779596637,1.4300474812748,0.410010684080614,4.00606280880516,6.17392383198071e-05,0.000235406510066426,"ENSG00000184979","USP18","11274",1.64252855270811,"USP18"
"ENSG00000222179.1",6.60461971993728,2.26741628191824,0.643235455913592,4.00397541853489,6.22868396358211e-05,0.000237290828297495,"ENSG00000222179","RN7SKP26","106479106",2.5754989538081,"RN7SKP26"
"ENSG00000102755.11",1184.94631630598,1.8514619797927,0.540625533854834,3.99164582760597,6.56163194352556e-05,0.000248801627694338,"ENSG00000102755","FLT1","2321",2.1579856565089,"FLT1"
"ENSG00000281100.1",6.89391744754479,2.90828018941811,0.858368677930815,3.99024340115694,6.60055239247329e-05,0.000250063988742348,"ENSG00000281100",NA,NA,3.42509995287324,"ENSG00000281100"
"ENSG00000278828.1",22.9580234308212,1.08723581984175,0.298062183066834,3.96806539929753,7.24584515686194e-05,0.00027253578863016,"ENSG00000278828","H3C10","8357",1.18273023546659,"H3C10"
"ENSG00000185272.13",9.11890399540616,2.82066016680618,0.846581891189994,3.96147860591838,7.4487057167498e-05,0.000279810606633011,"ENSG00000185272","RBM11","54033",3.35371605010709,"RBM11"
"ENSG00000231233.1",10.6548929801238,2.43334038550119,0.71097231672352,3.96047106158017,7.48020579213086e-05,0.000280875168683181,"ENSG00000231233","CFAP58-DT","100505869",2.81578528596811,"CFAP58-DT"
"ENSG00000204632.11",5.82243705320934,2.77032364325712,0.789306177147948,3.95595338872293,7.62300244100053e-05,0.000286176593539209,"ENSG00000204632","HLA-G","3135",3.12245844622837,"HLA-G"
"ENSG00000267980.1",9.54781897794964,1.70468154331326,0.485054827281033,3.95256115018182,7.73191614840239e-05,0.000289897919386935,"ENSG00000267980",NA,NA,1.91720886601916,"ENSG00000267980"
"ENSG00000184557.4",3778.14897512368,1.76888992835289,0.521188190314189,3.94869514576282,7.85783445686437e-05,0.000294246594958689,"ENSG00000184557","SOCS3","9021",2.05801327712255,"SOCS3"
"ENSG00000122223.12",176.154747047075,1.0480320545155,0.290330507834809,3.94575661795106,7.95483843493464e-05,0.000297502922276217,"ENSG00000122223","CD244","51744",1.14557352268229,"CD244"
"ENSG00000105289.14",7.77828990894602,2.19566392935942,0.638363078397804,3.94535333848831,7.9682391312116e-05,0.000297878724947187,"ENSG00000105289","TJP3","27134",2.51856790252445,"TJP3"
"ENSG00000269720.2",32.0538029809956,1.60551372719476,0.463547212355326,3.94537767359061,7.96742988802617e-05,0.000297878724947187,"ENSG00000269720","CCDC194","110806280",1.82886882228187,"CCDC194"
"ENSG00000228863.8",17.5838459918756,1.50117900145776,0.426487196698405,3.94407895792498,8.01072631958913e-05,0.000299152402083921,"ENSG00000228863",NA,NA,1.68209917832259,"ENSG00000228863"
"ENSG00000157601.13",24147.3989556885,1.93375738607669,0.58053459148243,3.93658084583007,8.26507842300357e-05,0.000308132942592027,"ENSG00000157601","MX1","4599",2.28532135317152,"MX1"
"ENSG00000270076.1",5.63212326041217,2.5347283702717,0.742051894886785,3.92998315754584,8.49518119258115e-05,0.000316114656940017,"ENSG00000270076",NA,NA,2.91625144893004,"ENSG00000270076"
"ENSG00000262979.1",18.6348947891298,1.80992870575642,0.525918347386437,3.92512420647091,8.66849986325396e-05,0.000321957324074711,"ENSG00000262979",NA,NA,2.06429483595368,"ENSG00000262979"
"ENSG00000233013.10",39.1285333594455,1.32796032926037,0.377157875742863,3.92443924802063,8.69319932598369e-05,0.000322739791981162,"ENSG00000233013",NA,NA,1.48013317026538,"ENSG00000233013"
"ENSG00000100346.17",18.6104287499145,2.36804774975961,0.727316752081396,3.92388454026424,8.71325068919893e-05,0.000323416648388562,"ENSG00000100346","CACNA1I","8911",2.85390695936739,"CACNA1I"
"ENSG00000257489.6",6.86147805918431,2.53991700644547,0.754253454792779,3.91908375401459,8.88862255521684e-05,0.000329284106783217,"ENSG00000257489",NA,NA,2.95598246108776,"ENSG00000257489"
"ENSG00000266907.1",12.0126475666484,1.95662211596344,0.579393966076884,3.89625486620978,9.7691587009359e-05,0.000359233371473273,"ENSG00000266907",NA,NA,2.25746655977964,"ENSG00000266907"
"ENSG00000267060.5",40.057977938633,1.03086587175666,0.287857163666231,3.8958453501682,9.78568167509565e-05,0.000359645759681297,"ENSG00000267060","PTGES3L","100885848",1.12144699258169,"PTGES3L"
"ENSG00000175003.13",20.6441920592478,1.41448894333498,0.406457712106427,3.8951101790027,9.81541025875315e-05,0.000360486611115026,"ENSG00000175003","SLC22A1","6580",1.58319757175989,"SLC22A1"
"ENSG00000171812.12",170.53655880918,1.08590677919342,0.305937106227718,3.89145300164937,9.9645692610331e-05,0.000365586963061685,"ENSG00000171812","COL8A2","1296",1.19053987034578,"COL8A2"
"ENSG00000107562.16",454.474909320134,2.2846075879618,0.723534998438504,3.88752268436637,0.000101272525863211,0.000370641369517786,"ENSG00000107562","CXCL12","6387",2.81275871936267,"CXCL12"
"ENSG00000178015.4",14.695169057217,1.26297081712633,0.35922987137568,3.88608978164995,0.000101871843253202,0.000372370711290806,"ENSG00000178015","GPR150","285601",1.39599953241646,"GPR150"
"ENSG00000158050.4",200.81875630063,1.15264481605023,0.328102710677908,3.88512473878922,0.000102277361186886,0.000373699272823466,"ENSG00000158050","DUSP2","1844",1.27471995811854,"DUSP2"
