"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043086","negative regulation of catalytic activity","19/1120","166/18860",0.114457831325301,1.92738812392427,3.01547678069507,0.00460283875114647,0.0261723458915555,0.0196026720316649,"LRRK2/WARS1/CEACAM1/SERPINB1/DTX3L/MVP/LYN/PTPRC/PTPN1/ZFP36/ADAR/AGT/CDKN1A/PARP9/SERPINB9/CDKN1C/HEG1/PPM1E/SRCIN1",19
"GO:0051402","neuron apoptotic process","31/1120","318/18860",0.0974842767295598,1.64156558849955,2.89913118295906,0.00466510581886857,0.026498772948219,0.019847160720625,"JAK2/BCL2L11/CASP10/CASP4/FAS/GCLC/POLB/ATP13A2/TGFB1/FPR2/CASP7/UCP2/MCL1/BBC3/CASP5/TNF/GRINA/LIG4/CFLAR/CCL2/NR4A3/AGAP2/ASCL1/NUPR1/NR4A2/NGF/GATA3/CCL3/NTRK1/CX3CL1/ADORA2A",31
"GO:0001782","B cell homeostasis","7/1120","36/18860",0.194444444444444,3.27430555555556,3.43190801802823,0.0046799375223521,0.0265277539598607,0.0198688670387637,"CD74/BCL2L11/BAK1/SH2B2/LYN/TNFSF13B/TNFAIP3",7
"GO:1904893","negative regulation of receptor signaling pathway via STAT","7/1120","36/18860",0.194444444444444,3.27430555555556,3.43190801802823,0.0046799375223521,0.0265277539598607,0.0198688670387637,"CISH/SOCS1/PTPN2/PTPRC/GBP7/PARP14/SOCS3",7
"GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","12/1120","86/18860",0.13953488372093,2.34966777408638,3.15202193499149,0.00473945994859287,0.0268372534783768,0.0201006772700883,"HGF/TNFSF10/PMAIP1/FAS/ATF3/ICAM1/SORT1/TNF/TNFAIP3/GRINA/CFLAR/NGF",12
"GO:0002763","positive regulation of myeloid leukocyte differentiation","10/1120","65/18860",0.153846153846154,2.59065934065934,3.22778223660791,0.00475541857003194,0.0268718108418489,0.0201265601873182,"CD74/CCR1/TGFB1/PPARGC1B/STAT5A/HLA-DRB1/RUNX1/TNF/NOTCH2/CSF1",10
"GO:0030203","glycosaminoglycan metabolic process","10/1120","65/18860",0.153846153846154,2.59065934065934,3.22778223660791,0.00475541857003194,0.0268718108418489,0.0201265601873182,"TGFB1/GNS/SMPD3/HAS2/TNFAIP6/FOXC1/PDGFB/HS3ST3A1/HS3ST3B1/HS3ST2",10
"GO:0009791","post-embryonic development","13/1120","97/18860",0.134020618556701,2.25681148748159,3.1181456920196,0.00477608724876022,0.0269606664259725,0.0201931116107548,"JAK2/KLF4/BCL2L11/BAK1/IGF2R/ATF5/CHST11/SCN9A/MYO1E/ARID5B/HEG1/NR4A2/GATA3",13
"GO:1901655","cellular response to ketone","15/1120","120/18860",0.125,2.10491071428571,3.05087594392858,0.00496969401860416,0.0280245516891918,0.0209899448018115,"LRRK2/JAK2/XRN1/NCF1/TGFB1/ACOD1/PTGER4/ABCB1/SRC/CFLAR/GAS6/NCOA4/PIM3/PTGER2/ASS1",15
"GO:0061614","miRNA transcription","11/1120","76/18860",0.144736842105263,2.43726503759399,3.15457713695553,0.00506983931362219,0.0285597456375845,0.021390796582051,"KLF4/LILRB4/TGFB1/STAT3/AGT/TNF/NOTCH2/IL6/PDGFB/SMAD3/GATA3",11
