"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0048002","antigen processing and presentation of peptide antigen",63,0.785619604938649,2.69025049563209,1e-10,4.67835051546392e-09,3.58762886597938e-09,1027,"tags=57%, list=7%, signal=54%","3108/3109/3113/6890/6891/972/64167/3119/10437/3111/3133/3115/3105/3136/3117/219972/3140/3106/6892/3107/2209/55080/1520/3122/3112/567/3123/2923/81622/3134/3127/55016/51752/2207/1514/3120"
"GO:0002250","adaptive immune response",386,0.621565164280869,2.68198113114443,1e-10,4.67835051546392e-09,3.58762886597938e-09,1482,"tags=40%, list=10%, signal=37%","3659/64127/10068/3108/3109/3113/430/720/6890/958/80380/695/6891/972/8764/5027/3902/3717/3594/64167/3702/3119/6398/3111/11119/56259/3133/634/27074/3115/11221/718/3105/1439/51311/3136/3117/10384/5321/219972/713/3140/11006/3106/8767/3107/714/717/29126/2214/55122/924/4615/721/11118/10462/64218/2209/5817/57823/163486/10865/3383/7040/1520/3122/942/11025/4277/4067/6778/5971/3112/715/259307/10288/567/6776/127544/3123/1493/30009/255231/7186/5788/3662/5777/2923/7099/81622/712/3134/1512/6774/716/64581/3665/3127/80149/5130/55824/3142/51279/114836/10312/10148/4683/10673/2185/3718/10859/51752/246778/941/93978/4791/5579/2207/3570/79168/1514/3965/1075/91543/3120/604/2215/975/64421/7124/11024/7128/10039/3981/1379/5819/10666/89857/8417/4179/121260/5293/7855/5133/3595/10892/8832/23411/90865/3569/3592/8995/3572/23108/969"
"GO:0002478","antigen processing and presentation of exogenous peptide antigen",37,0.844893080022932,2.63870707483566,1e-10,4.67835051546392e-09,3.58762886597938e-09,1027,"tags=68%, list=7%, signal=63%","3108/3109/3113/6891/972/3119/10437/3111/3133/3115/3105/3117/219972/2209/1520/3122/3112/567/3123/81622/3134/3127/2207/1514/3120"
"GO:1905818","regulation of chromosome separation",72,-0.654111139288249,-2.58914405414197,1e-10,4.67835051546392e-09,3.58762886597938e-09,2463,"tags=61%, list=16%, signal=52%","5885/51529/84861/9183/9735/348654/29781/26271/54908/7517/221150/3619/83903/55143/10051/220134/11065/9319/9700/25906/891/10403/9212/8697/10592/5347/23310/699/57082/147841/57405/64151/83540/54892/4085/11130/23397/332/1063/7272/701/9918/9787/991"
"GO:0051306","mitotic sister chromatid separation",61,-0.672665243829114,-2.58117793743647,1e-10,4.67835051546392e-09,3.58762886597938e-09,2463,"tags=61%, list=16%, signal=51%","5885/51529/84861/9183/9735/348654/29781/26271/54908/7517/221150/3619/83903/55143/220134/11065/9319/9700/25906/891/10403/9212/8697/5347/699/57082/147841/57405/83540/4085/11130/332/1063/7272/701/9787/991"
"GO:0019882","antigen processing and presentation",104,0.692793917257565,2.55910103163622,1e-10,4.67835051546392e-09,3.58762886597938e-09,1027,"tags=43%, list=7%, signal=41%","64127/3108/3109/3113/10875/6890/6891/972/64167/3119/10437/5720/3111/3133/3115/3105/5696/3136/3117/219972/3140/3106/6892/3107/2209/55080/3383/1520/3122/5971/3112/10288/567/3123/2923/81622/3134/1512/3127/55016/51752/2207/10392/1514/3120"
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",277,0.609835371588716,2.55808162047741,1e-10,4.67835051546392e-09,3.58762886597938e-09,2148,"tags=45%, list=14%, signal=39%","10068/430/720/958/695/6891/972/5027/3717/3594/6398/3133/634/718/3105/1439/51311/3136/10384/5321/713/3140/11006/3106/8767/3107/714/717/29126/2214/924/4615/721/11118/64218/2209/5817/163486/10865/3383/7040/3122/6778/5971/715/259307/567/6776/3123/30009/7186/5788/3662/5777/7099/81622/712/3134/1512/6774/716/64581/3665/80149/5130/3142/51279/114836/10312/10148/4683/10673/3718/10859/246778/941/93978/4791/2207/3570/3965/1075/91543/604/2215/975/7124/7128/10039/3981/1379/5819/10666/89857/8417/4179/121260/7855/5133/3595/10892/90865/3569/3592/8995/3572/969/3726/4049/51571/54542/11277/3716/6504/970/84868/6775/84695/200558/2208/6046/6693/23476/10538"
"GO:0051607","defense response to virus",282,0.606517122744118,2.5444378854264,1e-10,4.67835051546392e-09,3.58762886597938e-09,2530,"tags=45%, list=16%, signal=39%","3659/2634/9447/4283/10875/115362/958/3594/84166/27350/2635/200316/2633/5366/60489/5371/3600/51311/9641/6773/3455/951/4615/8673/140564/10346/151636/4343/115004/6772/57169/730249/4277/81030/3428/197259/3663/7726/140739/7098/51284/10010/3660/5788/6737/834/8454/3627/10475/81622/103/3665/3669/80149/54726/64108/64135/200315/79132/55601/388646/598/24138/10077/84932/5359/10859/246778/3429/83666/10581/57724/11074/9755/91543/80212/10410/7124/55337/8519/148022/7128/91351/5495/10379/91445/3433/90865/3569/8780/3437/5970/29110/170506/7187/51257/10964/661/81844/11277/23515/84640/3661/4939/684/81786/9188/4938/2537/4940/81559/6693/23586/79594/4690/7097/7706/51251/9474/11274/53840/4599/5610/3460/51191/9636/85363/91607"
"GO:0051304","chromosome separation",79,-0.634410934856138,-2.53363662193219,1e-10,4.67835051546392e-09,3.58762886597938e-09,2463,"tags=56%, list=16%, signal=47%","5885/51529/84861/9183/9735/348654/29781/26271/54908/7517/221150/3619/83903/55143/10051/220134/11065/9319/9700/25906/891/10403/9212/8697/10592/5347/23310/699/57082/147841/57405/64151/83540/54892/4085/11130/23397/332/1063/7272/701/9918/9787/991"
"GO:0019884","antigen processing and presentation of exogenous antigen",46,0.778952448270842,2.52516770544048,1e-10,4.67835051546392e-09,3.58762886597938e-09,1027,"tags=59%, list=7%, signal=55%","3108/3109/3113/6891/972/3119/10437/5720/3111/3133/3115/3105/3117/219972/3140/2209/1520/3122/3112/567/3123/81622/3134/3127/2207/1514/3120"
"GO:0034341","response to type II interferon",115,0.666597669819317,2.51127378953627,1e-10,4.67835051546392e-09,3.58762886597938e-09,2603,"tags=54%, list=17%, signal=45%","3659/2634/3113/10241/51667/115361/4261/115362/958/972/3717/3594/84166/2635/10537/2633/2643/55647/961/6772/730249/5771/7098/6737/834/7099/339122/4210/3394/388646/6352/54625/7376/83666/10581/6810/3965/5292/58191/10410/7124/55337/8519/8942/1906/163351/6347/2317/3716/10062/6672/445/684/1594/140885/7097/7454/7431/6813/3460/71/7157"
"GO:0002396","MHC protein complex assembly",21,0.923529412172779,2.51075240420502,1e-10,4.67835051546392e-09,3.58762886597938e-09,1027,"tags=95%, list=7%, signal=89%","3108/3109/3113/6890/6891/3119/3111/3115/3105/3117/6892/55080/3122/3112/567/3123/2923/3127/51752/3120"
"GO:0002501","peptide antigen assembly with MHC protein complex",21,0.923529412172779,2.51075240420502,1e-10,4.67835051546392e-09,3.58762886597938e-09,1027,"tags=95%, list=7%, signal=89%","3108/3109/3113/6890/6891/3119/3111/3115/3105/3117/6892/55080/3122/3112/567/3123/2923/3127/51752/3120"
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II",27,0.871665855743847,2.509671603083,1e-10,4.67835051546392e-09,3.58762886597938e-09,1027,"tags=70%, list=7%, signal=66%","3108/3109/3113/972/3119/10437/3111/3115/3117/1520/3122/3112/567/3123/81622/3127/2207/1514/3120"
"GO:0030071","regulation of mitotic metaphase/anaphase transition",88,-0.605251116609134,-2.48672120577519,1e-10,4.67835051546392e-09,3.58762886597938e-09,2465,"tags=57%, list=16%, signal=48%","7175/9274/6597/6595/5885/51529/84861/51776/6605/9183/196528/9735/6599/348654/26271/54908/7517/221150/990/605/3619/83903/55143/220134/11065/9319/9700/25906/891/10783/55274/10403/9212/8697/1062/5347/699/57082/86/147841/57405/83540/4085/11130/332/1063/7272/701/9787/991"
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle",92,-0.600928205606175,-2.48140230448386,1e-10,4.67835051546392e-09,3.58762886597938e-09,2465,"tags=52%, list=16%, signal=44%","6595/5885/51529/84861/51776/6605/9183/196528/9735/6599/348654/26271/54908/7517/221150/990/605/3619/83903/55143/220134/11065/9319/9700/25906/891/10783/55274/10460/10403/9212/8697/1062/5347/699/57082/86/147841/57405/83540/4085/11130/332/1063/7272/701/9787/991"
"GO:0007088","regulation of mitotic nuclear division",108,-0.57920111397181,-2.47378224364091,1e-10,4.67835051546392e-09,3.58762886597938e-09,2463,"tags=52%, list=16%, signal=44%","5885/51529/27085/652/84861/9183/25970/9735/348654/57026/26271/23363/54908/3643/10040/7517/221150/157313/9585/6790/3619/83903/55143/220134/11065/9319/9700/1104/995/25906/891/1111/9088/10403/9212/8697/146691/5347/699/57082/147841/57405/83540/4751/4288/4085/11130/332/1063/51203/7272/701/9787/991/4041/940"
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II",31,0.826993888511611,2.45657738872186,1e-10,4.67835051546392e-09,3.58762886597938e-09,1027,"tags=65%, list=7%, signal=60%","3108/3109/3113/972/3119/10437/3111/3115/3117/1520/3122/3112/567/3123/81622/3127/55016/2207/1514/3120"
"GO:0044784","metaphase/anaphase transition of cell cycle",94,-0.591299952177955,-2.4519731630128,1e-10,4.67835051546392e-09,3.58762886597938e-09,2465,"tags=51%, list=16%, signal=43%","6595/5885/51529/84861/51776/6605/9183/196528/9735/6599/348654/26271/54908/7517/221150/990/605/3619/83903/55143/220134/11065/9319/9700/25906/891/10783/55274/10460/10403/9212/8697/1062/5347/699/57082/86/147841/57405/83540/4085/11130/332/1063/7272/701/9787/991"
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle",90,-0.595291856998625,-2.45058698727403,1e-10,4.67835051546392e-09,3.58762886597938e-09,2465,"tags=52%, list=16%, signal=44%","6595/5885/51529/84861/51776/6605/9183/196528/9735/6599/348654/26271/54908/7517/221150/990/605/3619/83903/55143/220134/11065/9319/9700/25906/891/10783/55274/10403/9212/8697/1062/5347/699/57082/86/147841/57405/83540/4085/11130/332/1063/7272/701/9787/991"
"GO:0009615","response to virus",372,0.565888976268243,2.43782425356424,1e-10,4.67835051546392e-09,3.58762886597938e-09,2667,"tags=42%, list=17%, signal=36%","3659/2634/9447/4283/10875/115362/958/3717/3594/84166/9111/27350/2635/200316/2633/5366/60489/55509/5371/3600/51311/5683/9641/6773/3455/951/4615/8673/140564/10346/151636/7040/4343/115004/6772/57169/730249/4277/81030/3428/197259/3663/7726/140739/7098/30009/51284/10010/3660/5788/6737/834/8454/3627/10475/81622/103/3665/3669/80149/54726/64108/64135/200315/79132/55601/388646/598/6352/24138/10077/84932/5359/10859/246778/3429/83666/10581/23607/3965/57724/11074/9755/91543/80212/10410/7124/55337/8519/148022/7128/91351/5495/10379/6355/1984/91445/3433/90865/3569/3592/2332/8780/3437/5970/29110/170506/7187/51257/10964/661/81844/11277/23515/3716/84640/3661/4790/375/5600/6609/4939/8517/6009/684/81786/9188/4938/4088/2537/4940/81559/6693/23586/79594/4690/7097/602/7706/51251/9474/11274/2268/53840/4599/6387/5610/6351/3460/51191/9636/85363/91607/1072/10561/11035/64771/2625"
"GO:0002819","regulation of adaptive immune response",195,0.601442103235859,2.43114733521832,1e-10,4.67835051546392e-09,3.58762886597938e-09,2148,"tags=45%, list=14%, signal=39%","3659/430/958/695/6891/8764/5027/3717/3594/6398/3133/634/11221/718/3105/3136/5321/3140/11006/3106/8767/3107/29126/55122/924/2209/5817/163486/10865/7040/3122/6778/259307/567/6776/3123/30009/7186/5788/5777/3134/64581/3665/80149/3142/10673/3718/10859/246778/941/93978/2207/3965/91543/604/975/7124/7128/10039/1379/5819/10666/8417/4179/121260/7855/5133/10892/23411/90865/3569/3592/8995/3572/969/3726/4049/51571/54542/6504/84868/84695/200558/2208/6046/6693/23476/10538"
"GO:0002483","antigen processing and presentation of endogenous peptide antigen",21,0.892964040897993,2.42765588513148,1e-10,4.67835051546392e-09,3.58762886597938e-09,840,"tags=67%, list=5%, signal=63%","6890/6891/64167/3133/3105/3136/3106/6892/3107/3122/567/3123/3134/51752"
"GO:0002697","regulation of immune effector process",332,0.564790474667266,2.40145512025033,1e-10,4.67835051546392e-09,3.58762886597938e-09,2447,"tags=43%, list=16%, signal=37%","64127/441168/3109/430/10875/958/56833/695/6891/972/8764/5027/3902/388325/3594/6398/3133/634/11221/718/3105/3136/653361/3140/11006/3106/8767/951/3107/29126/924/4615/8673/2209/5817/163486/710/10865/3383/7040/3122/942/115004/4067/6778/259307/567/6776/3663/3123/7098/30009/7186/51284/5788/3662/5777/7099/3134/9516/64581/80149/3075/79132/55601/3142/2/114836/3718/3561/26228/3098/10859/246778/941/8482/2207/10392/6810/3965/5272/57102/91543/604/975/7124/148022/10039/1379/5819/10666/8417/4179/121260/7855/5133/10892/8832/23411/90865/6688/3569/3592/8995/969/170506/3916/399687/3726/4049/51571/54542/11277/8013/6504/84868/9261/922/8477/84695/200558/684/9188/2208/558/6046/2896/6693/23476/10538/23586/8723/9474/2268/3135/51744/51465/5170/8741/7454/57142/56848/6813"
"GO:0002720","positive regulation of cytokine production involved in immune response",78,0.672236008699572,2.40008921294965,1e-10,4.67835051546392e-09,3.58762886597938e-09,2423,"tags=56%, list=16%, signal=48%","64127/972/8764/5027/388325/6398/3133/3105/8767/924/4615/163486/10865/567/3663/7098/30009/7186/51284/7099/3134/64581/3098/10859/8482/2207/10392/91543/975/148022/10666/7855/10892/23411/3569/170506/8013/6504/9261/9188/23586/3135/57142/56848"
"GO:0140888","interferon-mediated signaling pathway",92,0.660270979178362,2.3974750813895,1e-10,4.67835051546392e-09,3.58762886597938e-09,2603,"tags=52%, list=17%, signal=44%","3659/4261/3717/84166/9641/6773/3455/4615/6772/81030/5771/10010/5777/5770/103/3665/64135/54625/7376/3429/83666/10581/57724/9755/10410/8519/91445/9759/29110/7187/81844/11277/23515/3716/23352/10062/3661/54502/6672/4939/4938/4940/79594/11274/8451/3460/9636/7157"
"GO:0002367","cytokine production involved in immune response",111,0.63861029780834,2.39075657643057,1e-10,4.67835051546392e-09,3.58762886597938e-09,2423,"tags=50%, list=16%, signal=43%","64127/441168/695/972/8764/5027/388325/6398/3133/3105/11006/8767/924/4615/163486/10865/7040/567/3663/7098/30009/7186/51284/7099/3134/9516/64581/3718/3098/10859/8482/2207/10392/91543/604/975/7124/148022/10666/7855/10892/23411/3569/170506/8013/6504/9261/684/9188/558/23586/9474/3135/51465/57142/56848"
"GO:0002718","regulation of cytokine production involved in immune response",111,0.63861029780834,2.39075657643057,1e-10,4.67835051546392e-09,3.58762886597938e-09,2423,"tags=50%, list=16%, signal=43%","64127/441168/695/972/8764/5027/388325/6398/3133/3105/11006/8767/924/4615/163486/10865/7040/567/3663/7098/30009/7186/51284/7099/3134/9516/64581/3718/3098/10859/8482/2207/10392/91543/604/975/7124/148022/10666/7855/10892/23411/3569/170506/8013/6504/9261/684/9188/558/23586/9474/3135/51465/57142/56848"
"GO:0006261","DNA-templated DNA replication",160,-0.528287530919141,-2.37391217312681,1e-10,4.67835051546392e-09,3.58762886597938e-09,2619,"tags=48%, list=17%, signal=40%","580/23595/142/5558/387893/5980/23649/5982/54962/8317/51053/898/55159/348654/1663/7486/5557/1017/26271/4172/79915/8914/10293/6596/5111/54107/5425/57697/29980/990/55388/8318/144455/11073/5983/5591/23594/5427/6240/146956/4796/3978/10721/641/1763/5985/378708/5888/11169/90381/84515/79733/9837/5984/81620/253714/4998/4171/4361/84296/5426/4176/2237/5422/6742/9134/4173/4175/7083/983/9156/2260/672/4174/6117/64710/546"
"GO:0050777","negative regulation of immune response",180,0.594015894187338,2.37193279507064,1e-10,4.67835051546392e-09,3.58762886597938e-09,2315,"tags=46%, list=15%, signal=39%","430/10875/56833/10906/8764/84166/9111/3133/634/11221/3105/6773/11006/3106/29126/5817/710/7040/9958/730249/4067/5771/6778/3428/259307/6776/3123/30009/5788/6737/5777/103/3134/80149/79132/3142/2/54625/5692/3718/7376/10859/941/3965/5292/5272/84243/604/55255/7128/6714/10039/1379/5819/79651/4179/55829/5133/90865/6688/8995/969/203228/5682/140775/54542/11277/6504/84640/10062/84868/84695/4938/4940/2896/6693/79594/64092/9474/11274/2268/3135"
"GO:0001906","cell killing",170,0.596892214718547,2.37142793801307,1e-10,4.67835051546392e-09,3.58762886597938e-09,1425,"tags=37%, list=9%, signal=34%","2634/8542/4283/115362/720/6891/5027/3902/3594/2635/2633/6357/6373/3133/634/718/3105/3136/653361/3140/3106/3107/717/2214/4615/2209/5817/57823/3383/7040/3122/4277/715/567/6776/127544/3123/5788/5777/3627/3134/1512/716/5052/3075/388646/114836/26228/10859/629/3965/1075/5292/5272/2215/6355/1379/5819/10666/8417/85236/6688/3592"
"GO:0019221","cytokine-mediated signaling pathway",438,0.544252014101022,2.36761261491341,1e-10,4.67835051546392e-09,3.58762886597938e-09,3064,"tags=47%, list=20%, signal=39%","3659/92610/9447/4283/11240/3601/4261/958/7444/972/8764/3717/3594/84166/114769/6398/1230/6357/6373/10603/634/79792/837/355/1439/3600/1154/9641/6773/353376/3455/11006/8767/133396/924/4615/146722/11025/6772/9034/8651/81030/4067/5771/6778/1540/10288/6776/11027/3663/7186/10010/153222/5788/834/29761/5777/5770/3627/103/6774/3611/3665/2180/54726/64135/3563/6352/54625/10148/10673/2185/3718/3561/841/7376/26228/2859/84818/10859/8737/3429/838/83666/10581/84888/8986/2207/6354/3570/79168/57724/1234/9755/246330/10410/8717/330/6359/7124/8519/11024/3587/7128/50615/6714/6355/1984/7066/6654/3557/91445/1906/307/3595/23411/6091/90865/6688/4792/3569/3592/8439/8995/2621/3572/79155/5970/9759/29110/9943/8887/7187/836/6347/81844/1435/2152/28512/11277/3574/23515/3716/23352/970/10062/3661/4790/54502/9261/6672/4939/6775/5795/7357/2296/5155/4938/23547/9252/3953/558/10456/4940/79594/8904/54472/11274/9021/4599/6387/51135/8451/6351/3460/1240/9636/3977/6346/9353/7157/6362/7185/331/353514/1235/4089/7132/3559/7805/4898/153090/8970/6348/51554/3597/6868/1147/8996/53833/23053/54765/8638/6777/10670"
"GO:0002832","negative regulation of response to biotic stimulus",118,0.620772539729937,2.35455534299144,1e-10,4.67835051546392e-09,3.58762886597938e-09,2315,"tags=46%, list=15%, signal=39%","10875/56833/10906/84166/114769/9111/3133/634/11221/3105/6773/3106/29126/5817/710/7040/9958/730249/4277/5771/3428/259307/11027/6737/5777/10475/103/3134/79132/2/54625/7376/10859/3965/5292/5272/84243/7128/5495/5819/5133/11277/84640/10062/23005/84868/4938/140885/4940/2896/79594/9474/11274/3135"
"GO:0060759","regulation of response to cytokine stimulus",165,0.596231615658405,2.35346591028996,1e-10,4.67835051546392e-09,3.58762886597938e-09,2282,"tags=41%, list=15%, signal=36%","11240/958/7444/972/84166/9314/114769/837/1154/9641/6773/353376/8767/146722/81030/5771/1540/7186/10010/153222/5788/834/29761/5777/5770/7099/103/3665/54726/64135/6352/54625/841/7376/26228/8737/83666/84888/246330/7128/3557/91445/166/1906/307/6091/3569/2621/3572/29110/8887/81844/1435/28512/11277/3574/10062/3661/54502/9261/4938/558/4940/23586/79594/7097/8904/11274"
"GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",183,0.585834791965617,2.34364260094344,1e-10,4.67835051546392e-09,3.58762886597938e-09,2148,"tags=44%, list=14%, signal=39%","430/958/695/6891/5027/3717/3594/6398/3133/634/718/3105/3136/5321/3140/11006/3106/8767/3107/29126/924/2209/5817/163486/10865/7040/3122/6778/259307/567/6776/3123/30009/7186/5788/5777/3134/64581/80149/3142/10673/3718/10859/246778/941/93978/2207/3965/91543/604/975/7124/7128/10039/1379/5819/10666/8417/4179/121260/7855/5133/10892/90865/3569/3592/8995/969/3726/4049/51571/54542/6504/84868/84695/200558/2208/6046/6693/23476/10538"
"GO:0002449","lymphocyte mediated immunity",246,0.566600398304192,2.34291621903058,1e-10,4.67835051546392e-09,3.58762886597938e-09,1844,"tags=38%, list=12%, signal=34%","441168/720/958/695/6891/972/5027/3902/3594/6398/3133/634/718/3105/1439/51311/3136/10384/713/3140/11006/3106/3107/714/717/29126/2214/924/4615/721/11118/2209/5817/57823/163486/10865/3383/7040/3122/6778/715/259307/567/6776/127544/3123/30009/7186/5788/5777/81622/712/3134/1512/716/3665/5052/5130/51279/114836/10312/4683/10859/941/2207/3965/1075/5272/91543/604/2215/975/7124/10039/3981/1379/5819/10666/8417/4179/121260/7855/5133/10892/3569/3592/3916/4049/51571/11277/23207/6504/970/84868"
"GO:0002443","leukocyte mediated immunity",322,0.549654211916442,2.33219815281308,1e-10,4.67835051546392e-09,3.58762886597938e-09,2508,"tags=42%, list=16%, signal=36%","64127/441168/720/958/695/6891/972/5027/3902/388325/3594/6398/3133/634/718/3105/1439/51311/3136/653361/10384/713/3140/11006/3106/3107/714/717/29126/2214/924/4615/8673/721/11118/2209/5817/57823/163486/10865/3383/7040/3122/4067/6778/715/259307/567/6776/127544/3123/7098/30009/7186/5788/5777/7099/81622/712/3134/6284/1512/716/64581/3665/5052/5130/51279/114836/10312/4683/3718/26228/10859/941/2207/3570/6810/3965/1075/5272/57102/91543/604/2215/975/7124/148022/10039/3981/1379/5819/10666/8417/4179/121260/5293/7855/5133/10892/8832/6688/3569/3592/306/170506/3916/4049/51571/11277/8013/23207/6504/970/84868/200558/684/9188/2208/8773/9948/6693/10538/23586/602/8723/2268/3135/5170/51135/8741/7454/56848/6813/5580/10125"
"GO:0002700","regulation of production of molecular mediator of immune response",166,0.583820893991109,2.30744586630963,1e-10,4.67835051546392e-09,3.58762886597938e-09,2423,"tags=43%, list=16%, signal=36%","64127/441168/958/695/972/8764/5027/388325/6398/3133/3105/11006/8767/951/924/4615/163486/10865/7040/942/115004/6778/567/3663/7098/30009/7186/51284/5788/7099/3134/9516/64581/3718/3561/3098/10859/8482/2207/10392/6810/91543/604/975/7124/148022/10039/10666/121260/7855/10892/23411/90865/3569/170506/11277/8013/6504/9261/200558/684/9188/558/23586/9474/3135/51744/51465/8741/57142/56848"
"GO:0002699","positive regulation of immune effector process",216,0.564967420572398,2.30622244496386,1e-10,4.67835051546392e-09,3.58762886597938e-09,2423,"tags=44%, list=16%, signal=38%","64127/3109/958/695/6891/972/8764/5027/3902/388325/3594/6398/3133/718/3105/3136/3140/3106/8767/951/3107/924/4615/8673/2209/5817/163486/10865/7040/3122/942/6778/567/6776/3663/3123/7098/30009/7186/51284/5788/5777/7099/3134/64581/79132/55601/3142/114836/3561/26228/3098/10859/941/8482/2207/10392/6810/3965/91543/975/7124/148022/5819/10666/8417/4179/7855/10892/23411/90865/6688/3569/3592/170506/3916/399687/4049/51571/8013/6504/9261/8477/9188/2208/6046/23476/23586/8723/2268/3135/51744/8741/57142/56848"
"GO:0001959","regulation of cytokine-mediated signaling pathway",155,0.587377230416944,2.30581348773903,1e-10,4.67835051546392e-09,3.58762886597938e-09,2282,"tags=40%, list=15%, signal=34%","11240/958/7444/972/84166/114769/837/1154/9641/6773/353376/8767/146722/81030/5771/1540/7186/10010/153222/5788/834/29761/5777/5770/103/3665/54726/6352/54625/841/7376/26228/8737/83666/84888/246330/7128/3557/91445/1906/307/6091/3569/2621/3572/29110/8887/81844/1435/28512/11277/3574/10062/3661/54502/9261/4938/558/4940/79594/8904/11274"
"GO:0045088","regulation of innate immune response",436,0.529682892957306,2.30381075697362,1e-10,4.67835051546392e-09,3.58762886597938e-09,2517,"tags=39%, list=16%, signal=33%","3659/64127/441168/2634/92610/9447/115362/56833/10906/695/5027/3902/388325/84166/9111/4332/5058/3133/634/79792/837/80231/11221/3105/51311/653361/9641/6773/353376/3106/8767/3107/29126/55122/4615/5817/3430/1374/81793/710/55577/146722/5899/7040/9958/1520/115004/2358/57169/730249/81030/4067/5771/1540/3428/6776/11027/3663/7098/57590/51284/3662/6737/834/5777/497189/5770/7511/7099/81622/103/3134/64581/3665/4210/54726/3075/64135/79132/55601/27246/2/6352/54625/114836/63932/118788/149628/841/7376/5359/10859/51752/83666/93978/10392/3965/5292/57724/5272/51296/7096/11074/84243/91543/330/79879/7124/148022/7128/6714/80196/5819/10666/91445/80216/121260/6688/253260/4792/3592/8780/79155/5970/4780/29110/3916/8887/285852/7187/661/81844/11277/25921/84640/10062/3661/84868/5600/54502/9261/4669/6279/4938/23547/4814/10614/4940/81559/2896/23586/79594/7097/23643/7706/9474/11274/2268/3135/10524/5170/51135/5610/57142/56659/10125/9636/85363"
"GO:0002456","T cell mediated immunity",115,0.609898858286612,2.29767232384478,1e-10,4.67835051546392e-09,3.58762886597938e-09,1814,"tags=43%, list=12%, signal=38%","6891/5027/3594/6398/3133/634/3105/3136/10384/3140/11006/3106/3107/29126/2214/924/11118/5817/163486/10865/3383/3122/259307/567/3123/30009/7186/5788/81622/3134/1512/10859/941/1075/91543/975/1379/5819/8417/4179/7855/5133/10892/3569/3592/51571/11277/6504/970"
"GO:0002702","positive regulation of production of molecular mediator of immune response",123,0.604602924850115,2.29706719121075,1e-10,4.67835051546392e-09,3.58762886597938e-09,2423,"tags=46%, list=16%, signal=39%","64127/958/695/972/8764/5027/388325/6398/3133/3105/8767/951/924/4615/163486/10865/7040/942/6778/567/3663/7098/30009/7186/51284/5788/7099/3134/64581/3561/3098/10859/8482/2207/10392/6810/91543/975/7124/148022/10666/7855/10892/23411/90865/3569/170506/8013/6504/9261/9188/23586/3135/51744/8741/57142/56848"
"GO:0001819","positive regulation of cytokine production",427,0.526619941388838,2.28285602988208,1e-10,4.67835051546392e-09,3.58762886597938e-09,2323,"tags=38%, list=15%, signal=34%","120892/3659/64127/3113/9235/9447/115362/958/695/972/8764/5027/388325/3717/3594/3082/3702/6398/3620/11119/5142/3133/79792/283234/3115/718/3105/3600/51311/9641/353376/8767/29126/2214/55122/924/4615/11118/2209/163486/10865/7040/942/115004/6772/3428/10288/567/6776/11027/3663/7098/30009/255231/7186/51284/10010/5788/283420/3662/834/5777/7099/81622/400709/3134/6284/6774/64581/3665/183/4210/861/1051/64135/79132/3394/114836/63932/4050/10148/84932/841/84818/3098/10859/246778/8737/941/8482/93978/2207/10392/3570/3965/5734/7096/91543/975/7124/148022/55655/10666/83786/150372/4179/5293/7855/3595/10892/23411/90865/3569/3592/54739/9590/3572/8780/1649/5970/29110/170506/7187/657/661/1536/81844/1116/2152/4049/51571/3574/8013/6504/9308/3661/84868/5600/5743/54502/9261/4939/5795/8477/57493/113277/9188/4938/4088/4940/6693/10538/23586/5861/5663/7097/602/23643/56666/5054/10564/2268/3135/51744"
"GO:0002705","positive regulation of leukocyte mediated immunity",127,0.598601649391032,2.27811919670672,1e-10,4.67835051546392e-09,3.58762886597938e-09,1670,"tags=41%, list=11%, signal=37%","64127/958/695/6891/5027/3902/388325/3594/6398/3133/718/3105/3136/3140/3106/3107/924/2209/5817/163486/10865/7040/3122/6778/567/6776/3123/30009/7186/5788/3134/64581/114836/26228/2207/6810/91543/975/7124/148022/5819/10666/8417/7855/10892/6688/3569/3592/170506/3916/4049/51571"
"GO:0002703","regulation of leukocyte mediated immunity",213,0.556689248475337,2.27174424461453,1e-10,4.67835051546392e-09,3.58762886597938e-09,2447,"tags=43%, list=16%, signal=37%","64127/441168/958/695/6891/5027/3902/388325/3594/6398/3133/634/718/3105/3136/3140/11006/3106/3107/29126/924/8673/2209/5817/163486/10865/3383/7040/3122/4067/6778/259307/567/6776/3123/7098/30009/7186/5788/5777/7099/3134/64581/114836/3718/26228/10859/941/2207/6810/3965/5272/57102/91543/604/975/7124/148022/10039/1379/5819/10666/8417/4179/121260/7855/5133/10892/8832/6688/3569/3592/170506/3916/4049/51571/6504/84868/200558/684/9188/2208/6693/23586/8723/2268/3135/5170/8741/7454/56848/6813"
